track_name,track_artist,track_popularity,track_album_name,track_album_release_date,duration_ms
Secret Love Song (feat. Jason Derulo),Little Mix,77,Get Weird (Deluxe),2015-11-06,249813
Tonight Tonight,Hot Chelle Rae,74,Whatever,2011-11-25,200467
Glad You Came,The Wanted,71,Battleground (Deluxe Edition),2011-01-01,197936
Missing You,The Vamps,74,Missing You - EP,2019-04-19,214987
Hero,Christopher Wilde,60,StarStruck,2010-01-01,196893
Replay,Zendaya,67,Zendaya,2013-01-01,209187
Stay My Baby,Miranda Cosgrove,34,iCarly - Music From and Inspired by the Hit TV Show,2008,185067
Don't Let It Break Your Heart - Single Edit,Louis Tomlinson,75,Don't Let It Break Your Heart,2019-11-23,196160
Potential Breakup Song,Aly & AJ,61,Insomniatic,2007-01-01,219773
Cake By The Ocean,DNCE,80,DNCE,2016-11-18,219147
Sue Me,Sabrina Carpenter,75,Singular Act I,2018-11-09,179227
Live Forever (With Cheat Codes),Liam Payne,71,LP1,2019-12-06,174780
Call Me Maybe,Carly Rae Jepsen,76,Kiss,2012-01-01,193400
Do It Again,Pia Mia,74,Do It Again,2015-05-04,207747
When I Grow Up,The Pussycat Dolls,70,Doll Domination (Deluxe),2008-09-23,245680
Make You Believe,Lucy Hale,51,A Cinderella Story: Once Upon A Song (Original Motion Picture Soundtrack),2011-09-06,211667
Total Eclipse Of The Heart (Glee Cast Version) (feat. Jonathan Groff),Glee Cast,62,"Glee: The Music, Volume 3 Showstoppers",2010-05-18,264493
like that,Bea Miller,73,aurora,2018-02-23,185547
Classic,MKTO,77,MKTO,2012,175427
Truth Or Dare,Emily Osment,44,Fight Or Flight (Bonus Track Version),2010-01-01,182480
Love Me Less (feat. Quinn XCII),MAX,78,Love Me Less (feat. Quinn XCII),2019-04-05,177670
Dear No One,Tori Kelly,67,Foreword,2013-01-01,197847
Complicated,Avril Lavigne,77,Let Go,2002-06-04,244507
Can I Have This Dance - Original Version,High School Musical Cast,67,High School Musical 3: Senior Year,2008-01-01,243773
"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,81,"Let Me Go (with Alesso, Florida Georgia Line & watt)",2017-09-08,174800
Let You Love Me,Rita Ora,72,Phoenix (Deluxe Edition),2018-11-23,191120
I Won't Give Up,Christina Grimmie,57,Side B,2017-04-21,209880
Out Of Love,Alessia Cara,78,The Pains Of Growing,2018-11-30,227693
Easier,5 Seconds of Summer,81,Easier,2019-05-23,157493
Higher,The Saturdays,57,Headlines,2010-01-01,207613
Big Girls Don't Cry (Personal),Fergie,74,The Dutchess,2006-01-01,268120
Crush,David Archuleta,70,David Archuleta,2008-11-11,213520
On My Own,Austin Moon,65,Teen Beach 2 (Original TV Movie Soundtrack),2015-01-01,145413
"It's Party Time (From ""Hotel Transylvania 3"")",Joe Jonas,44,"It's Party Time (From ""Hotel Transylvania 3"")",2018-07-06,149158
What A Time (feat. Niall Horan),Julia Michaels,78,Inner Monologue Part 1,2019-01-24,173307
All About Tonight,Pixie Lott,57,Young Foolish Happy (Deluxe Edition),2011-01-01,186173
My Oh My (feat. DaBaby),Camila Cabello,94,Romance,2019-12-06,170746
Toxic,Britney Spears,78,In The Zone,2003-11-13,198800
Me And My Broken Heart,Rixton,76,Let The Road,2014-01-01,193733
What's My Name,China Anne McClain,66,Descendants 2 (Original TV Movie Soundtrack),2017-07-21,190720
Demi Lovato Medley,Cimorelli,55,Demi Lovato Medley,2019-01-26,267153
Phases,PRETTYMUCH,76,Phases,2019-04-26,215760
History,Olivia Holt,62,Olivia,2016-07-15,203992
Outside Looking In,Jordan Pruitt,40,No Ordinary Girl,2007-01-01,159467
Up,Olly Murs,68,Never Been Better (Deluxe),2014-11-21,224293
Like I'm Gonna Lose You (feat. John Legend),Meghan Trainor,78,Title (Deluxe),2015-01-09,225053
Let's Make This Last 4Ever,Mitchel Musso,38,Hannah Montana 3,2009-01-01,192173
Insomnia,Daya,75,Insomnia,2019-03-08,179746
Bleeding Love,Leona Lewis,77,Spirit,2007,262467
In My Blood,The Veronicas,58,In My Blood,2016-06-10,200480
No One Compares To You,Jack & Jack,79,A Good Friend Is Nice,2019-01-25,182920
I'm a Mess,Bebe Rexha,80,Expectations,2018-06-22,195519
Push It to the Limit,Corbin Bleu,50,Another Side,2007-01-01,196960
Acapella,Karmin,63,Pulses,2014-03-21,198907
Don't Hold Your Breath,Nicole Scherzinger,56,Killer Love (International Version),2011-01-01,197440
So Close,Jennette McCurdy,36,So Close,2009-03-10,229240
I Luv U (with R3HAB),Sofia Carson,71,I Luv U (with R3HAB),2019-12-16,150938
A Thousand Years,Christina Perri,79,A Thousand Years,2011-10-18,285120
Rumors,Lindsay Lohan,50,Speak,2004-01-01,196307
Ghost Town,Adam Lambert,65,The Original High (Deluxe Version),2015-06-11,208330
Who I Am,Nick Jonas & The Administration,49,Who I AM,2010-02-02,245573
Hate How Much I Love You,Conor Maynard,68,Hate How Much I Love You,2019-06-28,175898
Swalla (feat. Nicki Minaj & Ty Dolla $ign),Jason Derulo,76,Swalla (feat. Nicki Minaj & Ty Dolla $ign),2017-02-23,216409
Not Your Birthday,Allstar Weekend,45,All the Way,2011-09-27,205520
Gold,Victoria Justice,43,Gold,2013-06-18,193653
Slow Dance,AJ Mitchell,78,Slow Dance,2019-08-09,178800
Like I Did,Shane Harper,45,Like I Did,2016-05-27,191087
"Determinate - From ""Lemonade Mouth""",Adam Hicks,64,Lemonade Mouth,2011-01-01,198107
"Take On the World - Theme Song From ""Girl Meets World""",Rowan Blanchard,56,"Take On the World (Theme Song From ""Girl Meets World"")",2014-01-01,192640
Chillin' Like a Villain,Sofia Carson,65,Descendants 2 (Original TV Movie Soundtrack),2017-07-21,193792
"Keep It Undercover - Theme Song From ""K.C. Undercover""",Zendaya,52,"Keep It Undercover (Theme Song From ""K.C. Undercover"")",2015-01-01,156693
"Time of Our Lives - Main Title Theme From ""I Didn't Do It""",Olivia Holt,41,Time Of Our Lives (Main Title Theme) [Music From The TV Series “I Didn’t Do It”],2014-01-01,150507
Who Says,Selena Gomez & The Scene,74,When The Sun Goes Down,2011-01-01,195613
Tell Me Something I Don't Know - Soundtrack,Selena Gomez,59,Another Cinderella Story (Original Motion Picture Soundtrack),2008-08-26,201427
Calling All the Monsters,China Anne McClain,47,Calling All The Monsters,2011-01-01,206676
Magic,Selena Gomez,47,Wizards Of Waverly Place,2009-01-01,169733
Boombox,Laura Marano,47,Boombox,2016-03-11,196303
Black Magic,Little Mix,76,Get Weird (Deluxe),2015-11-06,211773
Mmm Yeah (feat. Pitbull),Austin Mahone,64,The Secret,2014,231625
La Bella y La Bestia,Bely Basarte,37,La Bella y la Bestia (Beauty and the Beast) [Banda Sonora Original en Castellano/Edición Deluxe],2017-03-17,149000
Esperándola sin más,Ignasi Vidal,32,La Bella y la Bestia (Beauty and the Beast) [Banda Sonora Original en Castellano/Edición Deluxe],2017-03-17,194533
Por fin ya veo la luz,Carmen López,41,Enredados (Rapunzel) OST,2011-01-01,224227
Cuando mi vida va a comenzar,Carmen López,37,Enredados (Rapunzel) OST,2011-01-01,152333
El Ritmo De La Selva,Fernando García Baró,27,The Jungle Book 2 Original Soundtrack,2003-01-01,184920
Pobres almas sin sol,Helen Quiroga,26,La Sirenita (Banda Sonora Original),2002-01-01,289947
"Parte De Tu Mundo - De ""La Sirenita""/Banda Sonora Original",María Caneda,33,La Sirenita (Banda Sonora Original),2002-01-01,192013
Canción del encantamiento,Carmen López,37,Enredados (Rapunzel) OST,2011-01-01,54453
La Bella Y La Bestia,Marta Martorell,37,La Bella y La Bestia (Edición Especial/Banda Sonora Original),2002-01-01,163840
Qué hay más allá,María Parrado,47,Vaiana (Banda Sonora Original en Castellano),2016-12-02,163387
Fire,"Matthew ""Mdot"" Finley",40,Camp Rock 2: The Final Jam,2010-01-01,182227
Can't Back Down,Demi Lovato,43,Camp Rock 2: The Final Jam,2010-01-01,199907
"It's On - From ""Camp Rock 2: The Final Jam""",Demi Lovato,40,Camp Rock 2: The Final Jam,2010-01-01,243173
Wouldn't Change a Thing,Demi Lovato,52,Camp Rock 2: The Final Jam,2010-01-01,205040
Introducing Me,Nick Jonas,49,Camp Rock 2: The Final Jam,2010-01-01,187627
This is Our Song,Demi Lovato,44,Camp Rock 2: The Final Jam,2010-01-01,178333
We Rock,Cast Of Camp Rock,38,Camp Rock OST,2008-01-01,192160
Play My Music,Jonas Brothers,42,Camp Rock OST,2008-01-01,197463
Gotta Find You,Joe Jonas,45,Camp Rock OST,2008-01-01,241867
This Is Me,Demi Lovato,50,Camp Rock OST,2008-01-01,189173
Here I Am,Renee Sandstrom,35,Camp Rock OST,2008-01-01,225760
What it Takes,Aaryn Doyle,31,Camp Rock OST,2008-01-01,161920
Dynamite,China Anne McClain,35,A.N.T. Farm (Original Soundtrack),2012-01-01,162960
Something About the Sunshine,Anna Margaret,44,Starstruck (Original Motion Picture Soundtrack),2010-01-01,187507
Stuck On You,Nick Strand,39,Stuck On You,2019-09-20,158467
Down Low,Astrid S,55,Down Low,2019-09-26,202007
Favorite Part Of Me,Astrid S,70,Down Low,2019-09-26,198391
Years,Astrid S,69,Down Low,2019-09-26,190268
Some Say,Nea,81,Some Say,2019-09-06,175602
Boys Like You,Anna Clendening,69,Boys Like You,2018-06-01,187349
Slow Dance (feat. Ava Max),AJ Mitchell,41,Slow Dance,2019-08-23,178800
Why Do You Love Me,Charlotte Lawrence,68,Why Do You Love Me,2019-07-19,171908
Home with You,Madison Beer,73,As She Pleases,2018-02-02,190576
Dear Society,Madison Beer,75,Dear Society,2019-05-17,179577
All For Love,Madison Beer,54,All For Love,2015-09-04,203680
Dead,Madison Beer,61,Dead,2017-05-19,194827
Sidelove,Astrid S,54,Down Low,2019-09-26,172154
Doing To Me,Astrid S,66,Trust Issues,2019-08-30,190098
Young And Beautiful,Lana Del Rey,75,Young And Beautiful,2013-01-01,236053
Dance Monkey,Tones and I,100,Dance Monkey (Stripped Back) / Dance Monkey,2019-10-17,209438
The Kids Are Coming,Tones and I,69,The Kids Are Coming,2019-08-29,204521
Never Seen The Rain,Tones and I,84,The Kids Are Coming,2019-08-29,200742
Johnny Run Away,Tones and I,71,The Kids Are Coming,2019-08-29,192346
Jimmy,Tones and I,68,The Kids Are Coming,2019-08-29,223620
Say It to My Face,Madison Beer,57,As She Pleases,2018-02-02,189695
If The World Was Ending (feat. Julia Michaels),JP Saxe,88,If The World Was Ending (feat. Julia Michaels),2019-10-17,208687
Colourblind,Tones and I,67,The Kids Are Coming,2019-08-29,206094
Easy,Camila Cabello,73,Romance,2019-12-06,194686
Trampoline,SHAED,65,Melt (Deluxe),2019-12-27,184280
Liar,Camila Cabello,77,Romance,2019-12-06,207039
OK (Anxiety Anthem),Mabel,70,High Expectations,2019-08-02,216547
Shameless,Camila Cabello,73,Romance,2019-12-06,219742
Up All Night,Khalid,87,Up All Night,2019-11-14,157220
Someone New,Astrid S,60,Someone New,2019-02-01,176618
Ready,Alessia Cara,77,Ready,2019-07-22,178747
It's You,Ali Gatie,89,YOU,2019-11-08,212607
Feelings,Lauv,69,~how i'm feeling~,2019-11-14,189613
Lonely,Noah Cyrus,75,Lonely,2019-09-27,144387
Jesus In LA,Alec Benjamin,77,Jesus In LA,2019-07-16,172606
Torn,Ava Max,81,Torn,2019-08-19,198006
Salt,Ava Max,80,Salt,2019-12-12,180283
Freaking Me Out,Ava Max,76,Freaking Me Out,2019-07-31,192456
My Way,Ava Max,62,My Way,2018-04-20,141598
Takeaway,The Chainsmokers,85,World War Joy,2019-12-06,209880
Before You Go,Lewis Capaldi,83,Divinely Uninspired To A Hellish Extent (Extended Edition),2019-11-22,215107
"fuck, i'm lonely (with Anne-Marie) - from “13 Reasons Why: Season 3”",Lauv,70,~how i'm feeling~,2019-11-14,198973
Daylight,Matt and Kim,10,Grand,2009,171333
Unwritten,Natasha Bedingfield,76,Unwritten,2004-08-30,259333
I Need Your Love (feat. Ellie Goulding),Calvin Harris,69,18 Months,2012-10-26,234507
Burn,Ellie Goulding,65,Halcyon Days,2013-01-01,231212
Applause,Lady Gaga,70,ARTPOP,2013-11-11,212333
Judas,Lady Gaga,56,Born This Way,2011-01-01,249067
Ratchet,DJ White Shadow,23,The Clock Is Ticking,2013-12-10,241739
Hey Brother,Avicii,77,True,2013-01-01,255093
Safe And Sound,Capital Cities,77,In A Tidal Wave Of Mystery (Deluxe Edition),2013,192790
Demons,Imagine Dragons,72,Night Visions,2012-09-04,175200
Waves - Robin Schulz Radio Edit,Mr. Probz,76,Waves (Robin Schulz Radio Edit),2014-02-07,208133
This Is Love,will.i.am,60,#willpower (Deluxe),2013-01-01,279027
Die Young,Kesha,73,Warrior (Expanded Edition),2012-11-30,211920
Give Me Everything,Pitbull,79,Planet Pit (Deluxe Version),2011-06-17,252307
Starships,Nicki Minaj,69,Pink Friday ... Roman Reloaded,2011-01-01,210627
I Took A Pill In Ibiza - Seeb Remix,Mike Posner,73,"At Night, Alone.",2016-05-06,197933
Habits (Stay High) - The Chainsmokers Extended Mix,Tove Lo,48,Habits (Stay High) [The Chainsmokers Extended Mix],2014-03-03,294253
Pompeii,Bastille,70,Bad Blood,2013-01-01,214148
It's Time,Imagine Dragons,66,Night Visions,2012-09-04,237987
DANCE,CLMD,76,DANCE,2019-10-18,174448
The First One,Astrid S,67,The First One,2019-05-24,188650
So High,Ruben,63,So High,2019-10-11,219854
Cry for Me,Camila Cabello,70,Romance,2019-12-06,189133
Grip,Seeb,73,Grip,2018-12-06,198075
Watermelon Sugar,Harry Styles,90,Watermelon Sugar,2019-11-17,174000
Voice of Chunk,The Lounge Lizards,35,Voice Of Chunk,1988,325733
Heaven,The Neighbourhood,0,To Imagine - EP,2018-01-12,205800
Kings of the Mountain,Lonely The Brave,0,The Day's War,2014-09-03,260787
If You Can't Hang,Sleeping With Sirens,65,Let's Cheers To This,2011-05-10,250240
"If I'm James Dean, You're Audrey Hepburn",Sleeping With Sirens,60,With Ears To See And Eyes To Hear,2010-03-23,219107
The Bomb Dot Com V2.0,Sleeping With Sirens,49,With Ears To See And Eyes To Hear,2010-03-23,211720
You Kill Me (In a Good Way),Sleeping With Sirens,45,With Ears To See And Eyes To Hear,2010-03-23,222120
Captain Tyin Knots VS Mr Walkway (No Way),Sleeping With Sirens,38,With Ears To See And Eyes To Hear,2010-03-23,202960
"In Case of Emergency, Dial 411",Sleeping With Sirens,40,With Ears To See And Eyes To Hear,2010-03-23,164453
The Left Side of Everywhere,Sleeping With Sirens,42,With Ears To See And Eyes To Hear,2010-03-23,179133
The Consequence,You Me At Six,38,Hold Me Down,2010-01-01,266947
Underdog,You Me At Six,55,Hold Me Down,2010-01-01,143080
Playing The Blame Game,You Me At Six,38,Hold Me Down,2010-01-01,185733
Safer To Hate Her,You Me At Six,38,Hold Me Down,2010-01-01,198467
Liquid Confidence (Nothing To Lose),You Me At Six,42,Hold Me Down,2010-01-01,191653
Hard To Swallow,You Me At Six,37,Hold Me Down,2010-01-01,204800
There’s No Such Thing As Accidental Infidelity,You Me At Six,37,Hold Me Down,2010-01-01,226747
Fireworks,You Me At Six,42,Hold Me Down,2010-01-01,260467
Gossip,You Me At Six,0,Take Off Your Colours,2008,177828
Call That A Comeback,You Me At Six,0,Take Off Your Colours,2008,207267
Jealous Minds Think Alike,You Me At Six,0,Take Off Your Colours,2008,217027
Save It For The Bedroom,You Me At Six,0,Take Off Your Colours,2008,239053
Take Off Your Colours,You Me At Six,0,Take Off Your Colours,2008,197133
You’ve Made Your Bed (So Sleep In It),You Me At Six,0,Take Off Your Colours,2008,259813
If You Run,You Me At Six,0,Take Off Your Colours,2008,238467
If I Were In Your Shoes,You Me At Six,0,Take Off Your Colours,2008,181333
Always Attract,You Me At Six,0,Take Off Your Colours,2008,366027
The Rumour,You Me At Six,0,Take Off Your Colours,2008,316360
Kiss And Tell,You Me At Six,0,Take Off Your Colours,2008,199754
Finders Keepers,You Me At Six,0,Take Off Your Colours,2008,194280
Sweet Feet,You Me At Six,0,Take Off Your Colours,2008,216347
Loverboy,You Me At Six,19,Loverboy,2011-01-01,197467
Loverboy - Acoustic Version,You Me At Six,22,Loverboy,2011-01-01,186147
Starry Eyed,You Me At Six,28,Stay With Me,2010-01-01,149613
Guts,All Time Low,0,Dirty Work,2011-01-01,197053
Cheap Shots & Setbacks,AS IT IS,8,"Never Happy, Ever After",2015-04-20,173084
Time-Bomb,All Time Low,0,Dirty Work,2011-01-01,209933
That Girl,All Time Low,0,Dirty Work,2011-01-01,191960
Weightless,All Time Low,0,Nothing Personal,2009-07-06,198000
Break Your Little Heart,All Time Low,0,Nothing Personal,2009-07-06,171707
Damned If I Do Ya (Damned If I Don't),All Time Low,0,Nothing Personal,2009-07-06,187027
Lost In Stereo,All Time Low,0,Nothing Personal,2009-07-06,227467
Sick Little Games,All Time Low,0,Nothing Personal,2009-07-06,216560
A Party Song (The Walk of Shame),All Time Low,0,Nothing Personal,2009-07-06,179173
Therapy,All Time Low,0,Nothing Personal,2009-07-06,224200
Coffee Shop Soundtrack,All Time Low,0,Put Up Or Shut Up (Deluxe Version),2008-05-20,181080
Jasey Rae,All Time Low,0,Put Up Or Shut Up (Deluxe Version),2008-05-20,218280
Running From Lions,All Time Low,0,Put Up Or Shut Up (Deluxe Version),2008-05-20,180720
Six Feet Under The Stars,All Time Low,0,"So Wrong, It's Right (Deluxe Version)",2008-08-04,216547
"Dear Maria, Count Me In",All Time Low,0,"So Wrong, It's Right (Deluxe Version)",2008-08-04,182827
Remembering Sunday,All Time Low,0,"So Wrong, It's Right (Deluxe Version)",2008-08-04,256733
Poppin' Champagne,All Time Low,0,"So Wrong, It's Right (Deluxe Version)",2008-08-04,199987
Give It Up,The Friday Night Boys,12,Everything You Ever Wanted: The B-Sides,2011-02-01,223548
"You Do, You Don't",The Friday Night Boys,13,Everything You Ever Wanted: The B-Sides,2011-02-01,267127
Stupid Love Letter,The Friday Night Boys,27,Off The Deep End,2009,176467
She's Finding Me Out,The Friday Night Boys,31,Off The Deep End,2009,227493
That's What She Said,The Friday Night Boys,25,That's What She Said EP,2008-10-13,190291
When You See My Friends,Mayday Parade,44,Mayday Parade (Deluxe Edition),2011-10-03,214573
You're Dead Wrong,Mayday Parade,43,Mayday Parade (Deluxe Edition),2011-10-03,239120
"Call Me Hopeless, but Not Romantic",Mayday Parade,42,Mayday Parade (Deluxe Edition),2011-10-03,209293
Without the Bitter the Sweet Isn't as Sweet,Mayday Parade,38,Mayday Parade (Deluxe Edition),2011-10-03,212160
Terrible Things - EP Version,Mayday Parade,59,Valdosta EP,2009-10-06,238076
Kids in Love,Mayday Parade,45,Anywhere But Here,2009-10-05,216600
Bruised and Scarred,Mayday Parade,44,Anywhere But Here,2009-10-05,203293
"If You Can't Live Without Me, Why Aren't You Dead Yet?",Mayday Parade,37,Anywhere But Here,2009-10-05,218133
I Swear This Time I Mean It,Mayday Parade,50,Anywhere But Here,2009-10-05,241107
Warm Me Up,The Audition,49,Champion,2008,212187
Make It Rain,The Audition,21,Champion,2008,190053
You've Made Us Conscious,The Audition,31,Controversy Loves Company,2005,180227
Don't Be So Hard,The Audition,29,Controversy Loves Company,2005,194280
My Temperature Is Rising,The Audition,37,Self-Titled Album,2009,179667
Love With a Motive,The Audition,20,Self-Titled Album,2009,177307
Los Angeles,The Audition,31,Self-Titled Album,2009,205187
The Great Escape,Boys Like Girls,51,Boys Like Girls,2006-08-22,206520
Five Minutes to Midnight,Boys Like Girls,38,Boys Like Girls,2006-08-22,227360
Hero / Heroine,Boys Like Girls,38,Boys Like Girls,2006-08-22,232240
Long Lost Friends,Transit,32,Listen & Forgive,2011-10-03,214160
Voted Most Likely,Man Overboard,13,Man Overboard,2011-09-26,171680
Punishment,Man Overboard,13,Man Overboard,2011-09-26,172667
Picture Perfect,Man Overboard,16,Man Overboard,2011-09-26,184107
Night Feelings,Man Overboard,14,Man Overboard,2011-09-26,203733
Montrose,Man Overboard,0,Real Talk,2010-06-23,173480
You Might As Well Be In Space,The Years Gone By,0,Forever Comes Too Soon,2008-09-02,193173
Tear Down The Stars,The Years Gone By,0,Forever Comes Too Soon,2008-09-02,209000
Stay Close,The Years Gone By,0,Forever Comes Too Soon,2008-09-02,178427
Autumn,Sparks The Rescue,0,Eyes To The Sun,2009-09-28,208680
We Love Like Vampires,Sparks The Rescue,0,Eyes To The Sun,2009-09-28,178373
All the Pretty Girls,fun.,42,Aim and Ignite,2009,202893
Up All Night,blink-182,1,Neighborhoods (Deluxe),2011-01-01,199707
I Miss You,blink-182,0,blink-182 (International Version),2003-10-24,226905
Down,blink-182,0,blink-182 (International Version),2003-10-24,183763
First Date,blink-182,24,Take Off Your Pants And Jacket,2001-01-01,171533
Story Of A Lonely Guy,blink-182,18,Take Off Your Pants And Jacket,2001-01-01,219667
Stay Together For The Kids,blink-182,26,Take Off Your Pants And Jacket,2001-01-01,239440
Roller Coaster,blink-182,16,Take Off Your Pants And Jacket,2001-01-01,167600
What's My Age Again?,blink-182,13,Enema Of The State,1999-01-01,148573
All The Small Things,blink-182,17,Enema Of The State,1999-01-01,168000
Dammit,blink-182,3,Dude Ranch,1997-01-01,165373
There Is,Box Car Racer,1,Box Car Racer,2002-01-01,196600
1985,Bowling For Soup,59,A Hangover You Don't Deserve,2004-09-11,193000
Havana (feat. Young Thug),Camila Cabello,84,Camila,2018-01-12,217307
Stitches,Shawn Mendes,77,Handwritten,2015-04-14,206880
Bad Liar,Selena Gomez,73,Bad Liar,2017-05-18,214648
Most Girls,Hailee Steinfeld,76,Most Girls,2017-04-28,204400
Swish Swish,Katy Perry,71,Witness (Deluxe),2017-06-09,242520
Strip That Down,Liam Payne,74,Strip That Down,2017-05-18,204502
Cool for the Summer,Demi Lovato,70,Confident (Deluxe Edition),2015-01-01,214740
Blank Space,Taylor Swift,78,1989 (Deluxe),2014-01-01,231827
Treat You Better,Shawn Mendes,83,Illuminate,2017-04-20,187973
Same Old Love,Selena Gomez,68,Revival (Deluxe),2015-10-09,229080
"thank u, next",Ariana Grande,87,"thank u, next",2019-02-08,207320
Dark Horse,Katy Perry,77,PRISM (Deluxe),2013-01-01,215672
